"x","y","species","presence"
-73.250139316,-6.250139224,"myrcia_neesiana",1
-72.750139318,-6.250139224,"myrcia_neesiana",1
-72.25013932,-6.250139224,"myrcia_neesiana",1
-71.750139322,-6.250139224,"myrcia_neesiana",1
-71.250139324,-6.250139224,"myrcia_neesiana",1
-70.750139326,-6.250139224,"myrcia_neesiana",1
-70.250139328,-6.250139224,"myrcia_neesiana",1
-69.75013933,-6.250139224,"myrcia_neesiana",1
-69.250139332,-6.250139224,"myrcia_neesiana",1
-68.750139334,-6.250139224,"myrcia_neesiana",1
-68.250139336,-6.250139224,"myrcia_neesiana",1
-67.750139338,-6.250139224,"myrcia_neesiana",1
-67.25013934,-6.250139224,"myrcia_neesiana",1
-66.750139342,-6.250139224,"myrcia_neesiana",1
-66.250139344,-6.250139224,"myrcia_neesiana",1
-65.750139346,-6.250139224,"myrcia_neesiana",1
-65.250139348,-6.250139224,"myrcia_neesiana",1
-64.75013935,-6.250139224,"myrcia_neesiana",1
-64.250139352,-6.250139224,"myrcia_neesiana",1
-63.750139354,-6.250139224,"myrcia_neesiana",1
-63.250139356,-6.250139224,"myrcia_neesiana",1
-62.750139358,-6.250139224,"myrcia_neesiana",1
-62.25013936,-6.250139224,"myrcia_neesiana",1
-61.750139362,-6.250139224,"myrcia_neesiana",1
-61.250139364,-6.250139224,"myrcia_neesiana",1
-60.750139366,-6.250139224,"myrcia_neesiana",1
-60.250139368,-6.250139224,"myrcia_neesiana",1
-59.75013937,-6.250139224,"myrcia_neesiana",1
-59.250139372,-6.250139224,"myrcia_neesiana",1
-58.750139374,-6.250139224,"myrcia_neesiana",1
-58.250139376,-6.250139224,"myrcia_neesiana",1
-57.750139378,-6.250139224,"myrcia_neesiana",1
-57.25013938,-6.250139224,"myrcia_neesiana",1
-56.750139382,-6.250139224,"myrcia_neesiana",1
-56.250139384,-6.250139224,"myrcia_neesiana",1
-52.750139398,-6.250139224,"myrcia_neesiana",1
-51.750139402,-6.250139224,"myrcia_neesiana",1
-79.75013929,-6.750139222,"myrcia_neesiana",1
-79.250139292,-6.750139222,"myrcia_neesiana",1
-78.750139294,-6.750139222,"myrcia_neesiana",1
-78.250139296,-6.750139222,"myrcia_neesiana",1
-77.750139298,-6.750139222,"myrcia_neesiana",1
-77.2501393,-6.750139222,"myrcia_neesiana",1
-76.750139302,-6.750139222,"myrcia_neesiana",1
-76.250139304,-6.750139222,"myrcia_neesiana",1
-75.750139306,-6.750139222,"myrcia_neesiana",1
-75.250139308,-6.750139222,"myrcia_neesiana",1
-74.75013931,-6.750139222,"myrcia_neesiana",1
-74.250139312,-6.750139222,"myrcia_neesiana",1
-73.750139314,-6.750139222,"myrcia_neesiana",1
-73.250139316,-6.750139222,"myrcia_neesiana",1
-72.750139318,-6.750139222,"myrcia_neesiana",1
-72.25013932,-6.750139222,"myrcia_neesiana",1
-71.750139322,-6.750139222,"myrcia_neesiana",1
-71.250139324,-6.750139222,"myrcia_neesiana",1
-70.750139326,-6.750139222,"myrcia_neesiana",1
-70.250139328,-6.750139222,"myrcia_neesiana",1
-69.75013933,-6.750139222,"myrcia_neesiana",1
-69.250139332,-6.750139222,"myrcia_neesiana",1
-68.750139334,-6.750139222,"myrcia_neesiana",1
-68.250139336,-6.750139222,"myrcia_neesiana",1
-67.750139338,-6.750139222,"myrcia_neesiana",1
-67.25013934,-6.750139222,"myrcia_neesiana",1
-66.750139342,-6.750139222,"myrcia_neesiana",1
-66.250139344,-6.750139222,"myrcia_neesiana",1
-65.750139346,-6.750139222,"myrcia_neesiana",1
-65.250139348,-6.750139222,"myrcia_neesiana",1
-64.75013935,-6.750139222,"myrcia_neesiana",1
-64.250139352,-6.750139222,"myrcia_neesiana",1
-63.750139354,-6.750139222,"myrcia_neesiana",1
-63.250139356,-6.750139222,"myrcia_neesiana",1
-62.750139358,-6.750139222,"myrcia_neesiana",1
-62.25013936,-6.750139222,"myrcia_neesiana",1
-61.750139362,-6.750139222,"myrcia_neesiana",1
-61.250139364,-6.750139222,"myrcia_neesiana",1
-60.750139366,-6.750139222,"myrcia_neesiana",1
-60.250139368,-6.750139222,"myrcia_neesiana",1
-59.75013937,-6.750139222,"myrcia_neesiana",1
-59.250139372,-6.750139222,"myrcia_neesiana",1
-58.750139374,-6.750139222,"myrcia_neesiana",1
-58.250139376,-6.750139222,"myrcia_neesiana",1
-57.750139378,-6.750139222,"myrcia_neesiana",1
-57.25013938,-6.750139222,"myrcia_neesiana",1
-56.750139382,-6.750139222,"myrcia_neesiana",1
-56.250139384,-6.750139222,"myrcia_neesiana",1
-52.750139398,-6.750139222,"myrcia_neesiana",1
-51.750139402,-6.750139222,"myrcia_neesiana",1
-79.250139292,-7.25013922,"myrcia_neesiana",1
-78.750139294,-7.25013922,"myrcia_neesiana",1
-78.250139296,-7.25013922,"myrcia_neesiana",1
-77.750139298,-7.25013922,"myrcia_neesiana",1
-77.2501393,-7.25013922,"myrcia_neesiana",1
-76.750139302,-7.25013922,"myrcia_neesiana",1
-76.250139304,-7.25013922,"myrcia_neesiana",1
-75.750139306,-7.25013922,"myrcia_neesiana",1
-75.250139308,-7.25013922,"myrcia_neesiana",1
-74.75013931,-7.25013922,"myrcia_neesiana",1
-74.250139312,-7.25013922,"myrcia_neesiana",1
-73.750139314,-7.25013922,"myrcia_neesiana",1
-73.250139316,-7.25013922,"myrcia_neesiana",1
-72.750139318,-7.25013922,"myrcia_neesiana",1
-72.25013932,-7.25013922,"myrcia_neesiana",1
-71.750139322,-7.25013922,"myrcia_neesiana",1
-71.250139324,-7.25013922,"myrcia_neesiana",1
-70.750139326,-7.25013922,"myrcia_neesiana",1
-70.250139328,-7.25013922,"myrcia_neesiana",1
-69.75013933,-7.25013922,"myrcia_neesiana",1
-69.250139332,-7.25013922,"myrcia_neesiana",1
-68.750139334,-7.25013922,"myrcia_neesiana",1
-68.250139336,-7.25013922,"myrcia_neesiana",1
-67.750139338,-7.25013922,"myrcia_neesiana",1
-67.25013934,-7.25013922,"myrcia_neesiana",1
-66.750139342,-7.25013922,"myrcia_neesiana",1
-66.250139344,-7.25013922,"myrcia_neesiana",1
-65.750139346,-7.25013922,"myrcia_neesiana",1
-65.250139348,-7.25013922,"myrcia_neesiana",1
-64.75013935,-7.25013922,"myrcia_neesiana",1
-64.250139352,-7.25013922,"myrcia_neesiana",1
-63.750139354,-7.25013922,"myrcia_neesiana",1
-63.250139356,-7.25013922,"myrcia_neesiana",1
-62.750139358,-7.25013922,"myrcia_neesiana",1
-62.25013936,-7.25013922,"myrcia_neesiana",1
-61.750139362,-7.25013922,"myrcia_neesiana",1
-61.250139364,-7.25013922,"myrcia_neesiana",1
-60.750139366,-7.25013922,"myrcia_neesiana",1
-60.250139368,-7.25013922,"myrcia_neesiana",1
-59.75013937,-7.25013922,"myrcia_neesiana",1
-59.250139372,-7.25013922,"myrcia_neesiana",1
-58.750139374,-7.25013922,"myrcia_neesiana",1
-58.250139376,-7.25013922,"myrcia_neesiana",1
-57.25013938,-7.25013922,"myrcia_neesiana",1
-52.750139398,-7.25013922,"myrcia_neesiana",1
-51.250139404,-7.25013922,"myrcia_neesiana",1
-79.250139292,-7.750139218,"myrcia_neesiana",1
-78.750139294,-7.750139218,"myrcia_neesiana",1
-78.250139296,-7.750139218,"myrcia_neesiana",1
-77.750139298,-7.750139218,"myrcia_neesiana",1
-77.2501393,-7.750139218,"myrcia_neesiana",1
-76.750139302,-7.750139218,"myrcia_neesiana",1
-76.250139304,-7.750139218,"myrcia_neesiana",1
-75.750139306,-7.750139218,"myrcia_neesiana",1
-75.250139308,-7.750139218,"myrcia_neesiana",1
-74.75013931,-7.750139218,"myrcia_neesiana",1
-74.250139312,-7.750139218,"myrcia_neesiana",1
-73.750139314,-7.750139218,"myrcia_neesiana",1
-73.250139316,-7.750139218,"myrcia_neesiana",1
-72.750139318,-7.750139218,"myrcia_neesiana",1
-72.25013932,-7.750139218,"myrcia_neesiana",1
-71.750139322,-7.750139218,"myrcia_neesiana",1
-71.250139324,-7.750139218,"myrcia_neesiana",1
-70.750139326,-7.750139218,"myrcia_neesiana",1
-70.250139328,-7.750139218,"myrcia_neesiana",1
-69.75013933,-7.750139218,"myrcia_neesiana",1
-69.250139332,-7.750139218,"myrcia_neesiana",1
-68.750139334,-7.750139218,"myrcia_neesiana",1
-68.250139336,-7.750139218,"myrcia_neesiana",1
-67.750139338,-7.750139218,"myrcia_neesiana",1
-67.25013934,-7.750139218,"myrcia_neesiana",1
-66.750139342,-7.750139218,"myrcia_neesiana",1
-66.250139344,-7.750139218,"myrcia_neesiana",1
-65.750139346,-7.750139218,"myrcia_neesiana",1
-65.250139348,-7.750139218,"myrcia_neesiana",1
-64.75013935,-7.750139218,"myrcia_neesiana",1
-64.250139352,-7.750139218,"myrcia_neesiana",1
-63.750139354,-7.750139218,"myrcia_neesiana",1
-63.250139356,-7.750139218,"myrcia_neesiana",1
-62.750139358,-7.750139218,"myrcia_neesiana",1
-62.25013936,-7.750139218,"myrcia_neesiana",1
-61.750139362,-7.750139218,"myrcia_neesiana",1
-61.250139364,-7.750139218,"myrcia_neesiana",1
-60.750139366,-7.750139218,"myrcia_neesiana",1
-60.250139368,-7.750139218,"myrcia_neesiana",1
-59.75013937,-7.750139218,"myrcia_neesiana",1
-58.750139374,-7.750139218,"myrcia_neesiana",1
-58.250139376,-7.750139218,"myrcia_neesiana",1
-57.750139378,-7.750139218,"myrcia_neesiana",1
-52.750139398,-7.750139218,"myrcia_neesiana",1
-52.2501394,-7.750139218,"myrcia_neesiana",1
-51.750139402,-7.750139218,"myrcia_neesiana",1
-51.250139404,-7.750139218,"myrcia_neesiana",1
-78.750139294,-8.250139216,"myrcia_neesiana",1
-78.250139296,-8.250139216,"myrcia_neesiana",1
-77.750139298,-8.250139216,"myrcia_neesiana",1
-77.2501393,-8.250139216,"myrcia_neesiana",1
-76.750139302,-8.250139216,"myrcia_neesiana",1
-76.250139304,-8.250139216,"myrcia_neesiana",1
-75.750139306,-8.250139216,"myrcia_neesiana",1
-75.250139308,-8.250139216,"myrcia_neesiana",1
-74.75013931,-8.250139216,"myrcia_neesiana",1
-74.250139312,-8.250139216,"myrcia_neesiana",1
-73.750139314,-8.250139216,"myrcia_neesiana",1
-73.250139316,-8.250139216,"myrcia_neesiana",1
-72.750139318,-8.250139216,"myrcia_neesiana",1
-72.25013932,-8.250139216,"myrcia_neesiana",1
-71.750139322,-8.250139216,"myrcia_neesiana",1
-71.250139324,-8.250139216,"myrcia_neesiana",1
-70.750139326,-8.250139216,"myrcia_neesiana",1
-70.250139328,-8.250139216,"myrcia_neesiana",1
-69.75013933,-8.250139216,"myrcia_neesiana",1
-69.250139332,-8.250139216,"myrcia_neesiana",1
-68.750139334,-8.250139216,"myrcia_neesiana",1
-68.250139336,-8.250139216,"myrcia_neesiana",1
-67.750139338,-8.250139216,"myrcia_neesiana",1
-67.25013934,-8.250139216,"myrcia_neesiana",1
-66.750139342,-8.250139216,"myrcia_neesiana",1
-66.250139344,-8.250139216,"myrcia_neesiana",1
-65.750139346,-8.250139216,"myrcia_neesiana",1
-65.250139348,-8.250139216,"myrcia_neesiana",1
-64.75013935,-8.250139216,"myrcia_neesiana",1
-64.250139352,-8.250139216,"myrcia_neesiana",1
-63.750139354,-8.250139216,"myrcia_neesiana",1
-63.250139356,-8.250139216,"myrcia_neesiana",1
-62.750139358,-8.250139216,"myrcia_neesiana",1
-62.25013936,-8.250139216,"myrcia_neesiana",1
-61.750139362,-8.250139216,"myrcia_neesiana",1
-61.250139364,-8.250139216,"myrcia_neesiana",1
-60.750139366,-8.250139216,"myrcia_neesiana",1
-60.250139368,-8.250139216,"myrcia_neesiana",1
-59.75013937,-8.250139216,"myrcia_neesiana",1
-59.250139372,-8.250139216,"myrcia_neesiana",1
-58.750139374,-8.250139216,"myrcia_neesiana",1
-58.250139376,-8.250139216,"myrcia_neesiana",1
-52.2501394,-8.250139216,"myrcia_neesiana",1
-51.750139402,-8.250139216,"myrcia_neesiana",1
-51.250139404,-8.250139216,"myrcia_neesiana",1
-78.250139296,-8.750139214,"myrcia_neesiana",1
-77.750139298,-8.750139214,"myrcia_neesiana",1
-77.2501393,-8.750139214,"myrcia_neesiana",1
-76.750139302,-8.750139214,"myrcia_neesiana",1
-76.250139304,-8.750139214,"myrcia_neesiana",1
-75.750139306,-8.750139214,"myrcia_neesiana",1
-75.250139308,-8.750139214,"myrcia_neesiana",1
-74.75013931,-8.750139214,"myrcia_neesiana",1
-74.250139312,-8.750139214,"myrcia_neesiana",1
-73.750139314,-8.750139214,"myrcia_neesiana",1
-73.250139316,-8.750139214,"myrcia_neesiana",1
-72.750139318,-8.750139214,"myrcia_neesiana",1
-72.25013932,-8.750139214,"myrcia_neesiana",1
-71.750139322,-8.750139214,"myrcia_neesiana",1
-71.250139324,-8.750139214,"myrcia_neesiana",1
-70.750139326,-8.750139214,"myrcia_neesiana",1
-70.250139328,-8.750139214,"myrcia_neesiana",1
-69.75013933,-8.750139214,"myrcia_neesiana",1
-69.250139332,-8.750139214,"myrcia_neesiana",1
-68.750139334,-8.750139214,"myrcia_neesiana",1
-68.250139336,-8.750139214,"myrcia_neesiana",1
-67.750139338,-8.750139214,"myrcia_neesiana",1
-67.25013934,-8.750139214,"myrcia_neesiana",1
-66.750139342,-8.750139214,"myrcia_neesiana",1
-66.250139344,-8.750139214,"myrcia_neesiana",1
-65.750139346,-8.750139214,"myrcia_neesiana",1
-65.250139348,-8.750139214,"myrcia_neesiana",1
-64.75013935,-8.750139214,"myrcia_neesiana",1
-64.250139352,-8.750139214,"myrcia_neesiana",1
-63.750139354,-8.750139214,"myrcia_neesiana",1
-63.250139356,-8.750139214,"myrcia_neesiana",1
-62.750139358,-8.750139214,"myrcia_neesiana",1
-62.25013936,-8.750139214,"myrcia_neesiana",1
-61.750139362,-8.750139214,"myrcia_neesiana",1
-61.250139364,-8.750139214,"myrcia_neesiana",1
-60.750139366,-8.750139214,"myrcia_neesiana",1
-60.250139368,-8.750139214,"myrcia_neesiana",1
-59.75013937,-8.750139214,"myrcia_neesiana",1
-59.250139372,-8.750139214,"myrcia_neesiana",1
-58.750139374,-8.750139214,"myrcia_neesiana",1
-58.250139376,-8.750139214,"myrcia_neesiana",1
-52.2501394,-8.750139214,"myrcia_neesiana",1
-78.250139296,-9.250139212,"myrcia_neesiana",1
-77.750139298,-9.250139212,"myrcia_neesiana",1
-77.2501393,-9.250139212,"myrcia_neesiana",1
-76.750139302,-9.250139212,"myrcia_neesiana",1
-76.250139304,-9.250139212,"myrcia_neesiana",1
-75.750139306,-9.250139212,"myrcia_neesiana",1
-75.250139308,-9.250139212,"myrcia_neesiana",1
-74.75013931,-9.250139212,"myrcia_neesiana",1
-74.250139312,-9.250139212,"myrcia_neesiana",1
-73.750139314,-9.250139212,"myrcia_neesiana",1
-73.250139316,-9.250139212,"myrcia_neesiana",1
-72.750139318,-9.250139212,"myrcia_neesiana",1
-72.25013932,-9.250139212,"myrcia_neesiana",1
-71.750139322,-9.250139212,"myrcia_neesiana",1
-71.250139324,-9.250139212,"myrcia_neesiana",1
-70.750139326,-9.250139212,"myrcia_neesiana",1
-70.250139328,-9.250139212,"myrcia_neesiana",1
-69.75013933,-9.250139212,"myrcia_neesiana",1
-69.250139332,-9.250139212,"myrcia_neesiana",1
-68.750139334,-9.250139212,"myrcia_neesiana",1
-68.250139336,-9.250139212,"myrcia_neesiana",1
-67.750139338,-9.250139212,"myrcia_neesiana",1
-67.25013934,-9.250139212,"myrcia_neesiana",1
-66.750139342,-9.250139212,"myrcia_neesiana",1
-66.250139344,-9.250139212,"myrcia_neesiana",1
-65.750139346,-9.250139212,"myrcia_neesiana",1
-65.250139348,-9.250139212,"myrcia_neesiana",1
-64.75013935,-9.250139212,"myrcia_neesiana",1
-64.250139352,-9.250139212,"myrcia_neesiana",1
-63.750139354,-9.250139212,"myrcia_neesiana",1
-63.250139356,-9.250139212,"myrcia_neesiana",1
-62.750139358,-9.250139212,"myrcia_neesiana",1
-62.25013936,-9.250139212,"myrcia_neesiana",1
-61.750139362,-9.250139212,"myrcia_neesiana",1
-61.250139364,-9.250139212,"myrcia_neesiana",1
-60.750139366,-9.250139212,"myrcia_neesiana",1
-60.250139368,-9.250139212,"myrcia_neesiana",1
-59.75013937,-9.250139212,"myrcia_neesiana",1
-59.250139372,-9.250139212,"myrcia_neesiana",1
-58.750139374,-9.250139212,"myrcia_neesiana",1
-58.250139376,-9.250139212,"myrcia_neesiana",1
-57.750139378,-9.250139212,"myrcia_neesiana",1
-57.25013938,-9.250139212,"myrcia_neesiana",1
-56.750139382,-9.250139212,"myrcia_neesiana",1
-78.250139296,-9.75013921,"myrcia_neesiana",1
-77.750139298,-9.75013921,"myrcia_neesiana",1
-77.2501393,-9.75013921,"myrcia_neesiana",1
-76.750139302,-9.75013921,"myrcia_neesiana",1
-76.250139304,-9.75013921,"myrcia_neesiana",1
-75.750139306,-9.75013921,"myrcia_neesiana",1
-75.250139308,-9.75013921,"myrcia_neesiana",1
-74.75013931,-9.75013921,"myrcia_neesiana",1
-74.250139312,-9.75013921,"myrcia_neesiana",1
-73.750139314,-9.75013921,"myrcia_neesiana",1
-73.250139316,-9.75013921,"myrcia_neesiana",1
-72.750139318,-9.75013921,"myrcia_neesiana",1
-72.25013932,-9.75013921,"myrcia_neesiana",1
-71.750139322,-9.75013921,"myrcia_neesiana",1
-71.250139324,-9.75013921,"myrcia_neesiana",1
-70.750139326,-9.75013921,"myrcia_neesiana",1
-70.250139328,-9.75013921,"myrcia_neesiana",1
-69.75013933,-9.75013921,"myrcia_neesiana",1
-69.250139332,-9.75013921,"myrcia_neesiana",1
-68.750139334,-9.75013921,"myrcia_neesiana",1
-68.250139336,-9.75013921,"myrcia_neesiana",1
-67.750139338,-9.75013921,"myrcia_neesiana",1
-67.25013934,-9.75013921,"myrcia_neesiana",1
-66.750139342,-9.75013921,"myrcia_neesiana",1
-66.250139344,-9.75013921,"myrcia_neesiana",1
-65.750139346,-9.75013921,"myrcia_neesiana",1
-65.250139348,-9.75013921,"myrcia_neesiana",1
-64.75013935,-9.75013921,"myrcia_neesiana",1
-64.250139352,-9.75013921,"myrcia_neesiana",1
-63.750139354,-9.75013921,"myrcia_neesiana",1
-63.250139356,-9.75013921,"myrcia_neesiana",1
-62.750139358,-9.75013921,"myrcia_neesiana",1
-62.25013936,-9.75013921,"myrcia_neesiana",1
-61.750139362,-9.75013921,"myrcia_neesiana",1
-61.250139364,-9.75013921,"myrcia_neesiana",1
-60.750139366,-9.75013921,"myrcia_neesiana",1
-60.250139368,-9.75013921,"myrcia_neesiana",1
-59.75013937,-9.75013921,"myrcia_neesiana",1
-59.250139372,-9.75013921,"myrcia_neesiana",1
-58.750139374,-9.75013921,"myrcia_neesiana",1
-58.250139376,-9.75013921,"myrcia_neesiana",1
-57.750139378,-9.75013921,"myrcia_neesiana",1
-77.750139298,-10.250139208,"myrcia_neesiana",1
-77.2501393,-10.250139208,"myrcia_neesiana",1
-76.750139302,-10.250139208,"myrcia_neesiana",1
-76.250139304,-10.250139208,"myrcia_neesiana",1
-75.750139306,-10.250139208,"myrcia_neesiana",1
-75.250139308,-10.250139208,"myrcia_neesiana",1
-74.75013931,-10.250139208,"myrcia_neesiana",1
-74.250139312,-10.250139208,"myrcia_neesiana",1
-73.750139314,-10.250139208,"myrcia_neesiana",1
-73.250139316,-10.250139208,"myrcia_neesiana",1
-72.750139318,-10.250139208,"myrcia_neesiana",1
-72.25013932,-10.250139208,"myrcia_neesiana",1
-71.750139322,-10.250139208,"myrcia_neesiana",1
-71.250139324,-10.250139208,"myrcia_neesiana",1
-70.750139326,-10.250139208,"myrcia_neesiana",1
-70.250139328,-10.250139208,"myrcia_neesiana",1
-69.75013933,-10.250139208,"myrcia_neesiana",1
-69.250139332,-10.250139208,"myrcia_neesiana",1
-68.750139334,-10.250139208,"myrcia_neesiana",1
-68.250139336,-10.250139208,"myrcia_neesiana",1
-67.750139338,-10.250139208,"myrcia_neesiana",1
-67.25013934,-10.250139208,"myrcia_neesiana",1
-66.250139344,-10.250139208,"myrcia_neesiana",1
-65.750139346,-10.250139208,"myrcia_neesiana",1
-65.250139348,-10.250139208,"myrcia_neesiana",1
-64.75013935,-10.250139208,"myrcia_neesiana",1
-64.250139352,-10.250139208,"myrcia_neesiana",1
-63.750139354,-10.250139208,"myrcia_neesiana",1
-63.250139356,-10.250139208,"myrcia_neesiana",1
-62.750139358,-10.250139208,"myrcia_neesiana",1
-62.25013936,-10.250139208,"myrcia_neesiana",1
-61.750139362,-10.250139208,"myrcia_neesiana",1
-61.250139364,-10.250139208,"myrcia_neesiana",1
-60.750139366,-10.250139208,"myrcia_neesiana",1
-60.250139368,-10.250139208,"myrcia_neesiana",1
-59.250139372,-10.250139208,"myrcia_neesiana",1
-58.750139374,-10.250139208,"myrcia_neesiana",1
-58.250139376,-10.250139208,"myrcia_neesiana",1
-77.750139298,-10.750139206,"myrcia_neesiana",1
-77.2501393,-10.750139206,"myrcia_neesiana",1
-76.750139302,-10.750139206,"myrcia_neesiana",1
-76.250139304,-10.750139206,"myrcia_neesiana",1
-75.750139306,-10.750139206,"myrcia_neesiana",1
-75.250139308,-10.750139206,"myrcia_neesiana",1
-74.75013931,-10.750139206,"myrcia_neesiana",1
-74.250139312,-10.750139206,"myrcia_neesiana",1
-73.750139314,-10.750139206,"myrcia_neesiana",1
-73.250139316,-10.750139206,"myrcia_neesiana",1
-72.750139318,-10.750139206,"myrcia_neesiana",1
-72.25013932,-10.750139206,"myrcia_neesiana",1
-71.750139322,-10.750139206,"myrcia_neesiana",1
-71.250139324,-10.750139206,"myrcia_neesiana",1
-70.750139326,-10.750139206,"myrcia_neesiana",1
-70.250139328,-10.750139206,"myrcia_neesiana",1
-69.75013933,-10.750139206,"myrcia_neesiana",1
-68.250139336,-10.750139206,"myrcia_neesiana",1
-66.750139342,-10.750139206,"myrcia_neesiana",1
-66.250139344,-10.750139206,"myrcia_neesiana",1
-65.750139346,-10.750139206,"myrcia_neesiana",1
-65.250139348,-10.750139206,"myrcia_neesiana",1
-62.750139358,-10.750139206,"myrcia_neesiana",1
-59.250139372,-10.750139206,"myrcia_neesiana",1
-58.750139374,-10.750139206,"myrcia_neesiana",1
-77.750139298,-11.250139204,"myrcia_neesiana",1
-77.2501393,-11.250139204,"myrcia_neesiana",1
-76.750139302,-11.250139204,"myrcia_neesiana",1
-76.250139304,-11.250139204,"myrcia_neesiana",1
-75.750139306,-11.250139204,"myrcia_neesiana",1
-75.250139308,-11.250139204,"myrcia_neesiana",1
-74.75013931,-11.250139204,"myrcia_neesiana",1
-74.250139312,-11.250139204,"myrcia_neesiana",1
-73.750139314,-11.250139204,"myrcia_neesiana",1
-73.250139316,-11.250139204,"myrcia_neesiana",1
-72.750139318,-11.250139204,"myrcia_neesiana",1
-72.25013932,-11.250139204,"myrcia_neesiana",1
-66.250139344,-11.250139204,"myrcia_neesiana",1
-76.750139302,-11.750139202,"myrcia_neesiana",1
-76.250139304,-11.750139202,"myrcia_neesiana",1
-75.750139306,-11.750139202,"myrcia_neesiana",1
-75.250139308,-11.750139202,"myrcia_neesiana",1
-74.75013931,-11.750139202,"myrcia_neesiana",1
-74.250139312,-11.750139202,"myrcia_neesiana",1
-73.750139314,-11.750139202,"myrcia_neesiana",1
-73.250139316,-11.750139202,"myrcia_neesiana",1
-72.750139318,-11.750139202,"myrcia_neesiana",1
-72.25013932,-11.750139202,"myrcia_neesiana",1
-71.750139322,-11.750139202,"myrcia_neesiana",1
-71.250139324,-11.750139202,"myrcia_neesiana",1
-70.750139326,-11.750139202,"myrcia_neesiana",1
-70.250139328,-11.750139202,"myrcia_neesiana",1
-76.750139302,-12.2501392,"myrcia_neesiana",1
-76.250139304,-12.2501392,"myrcia_neesiana",1
-75.750139306,-12.2501392,"myrcia_neesiana",1
-75.250139308,-12.2501392,"myrcia_neesiana",1
-74.75013931,-12.2501392,"myrcia_neesiana",1
-74.250139312,-12.2501392,"myrcia_neesiana",1
-73.750139314,-12.2501392,"myrcia_neesiana",1
-73.250139316,-12.2501392,"myrcia_neesiana",1
-71.750139322,-12.2501392,"myrcia_neesiana",1
-71.250139324,-12.2501392,"myrcia_neesiana",1
-70.750139326,-12.2501392,"myrcia_neesiana",1
-70.250139328,-12.2501392,"myrcia_neesiana",1
-69.75013933,-12.2501392,"myrcia_neesiana",1
-62.25013936,-12.2501392,"myrcia_neesiana",1
-61.750139362,-12.2501392,"myrcia_neesiana",1
-76.250139304,-12.750139198,"myrcia_neesiana",1
-75.750139306,-12.750139198,"myrcia_neesiana",1
-75.250139308,-12.750139198,"myrcia_neesiana",1
-74.75013931,-12.750139198,"myrcia_neesiana",1
-74.250139312,-12.750139198,"myrcia_neesiana",1
-71.250139324,-12.750139198,"myrcia_neesiana",1
-70.750139326,-12.750139198,"myrcia_neesiana",1
-70.250139328,-12.750139198,"myrcia_neesiana",1
-69.75013933,-12.750139198,"myrcia_neesiana",1
-69.250139332,-12.750139198,"myrcia_neesiana",1
-62.25013936,-12.750139198,"myrcia_neesiana",1
-61.750139362,-12.750139198,"myrcia_neesiana",1
-61.250139364,-12.750139198,"myrcia_neesiana",1
-75.750139306,-13.250139196,"myrcia_neesiana",1
-75.250139308,-13.250139196,"myrcia_neesiana",1
-74.75013931,-13.250139196,"myrcia_neesiana",1
-74.250139312,-13.250139196,"myrcia_neesiana",1
-73.750139314,-13.250139196,"myrcia_neesiana",1
-73.250139316,-13.250139196,"myrcia_neesiana",1
-72.750139318,-13.250139196,"myrcia_neesiana",1
-72.25013932,-13.250139196,"myrcia_neesiana",1
-71.750139322,-13.250139196,"myrcia_neesiana",1
-71.250139324,-13.250139196,"myrcia_neesiana",1
-70.750139326,-13.250139196,"myrcia_neesiana",1
-70.250139328,-13.250139196,"myrcia_neesiana",1
-69.75013933,-13.250139196,"myrcia_neesiana",1
-69.250139332,-13.250139196,"myrcia_neesiana",1
-68.750139334,-13.250139196,"myrcia_neesiana",1
-75.750139306,-13.750139194,"myrcia_neesiana",1
-75.250139308,-13.750139194,"myrcia_neesiana",1
-74.75013931,-13.750139194,"myrcia_neesiana",1
-74.250139312,-13.750139194,"myrcia_neesiana",1
-73.750139314,-13.750139194,"myrcia_neesiana",1
-73.250139316,-13.750139194,"myrcia_neesiana",1
-72.750139318,-13.750139194,"myrcia_neesiana",1
-72.25013932,-13.750139194,"myrcia_neesiana",1
-71.250139324,-13.750139194,"myrcia_neesiana",1
-70.750139326,-13.750139194,"myrcia_neesiana",1
-70.250139328,-13.750139194,"myrcia_neesiana",1
-69.75013933,-13.750139194,"myrcia_neesiana",1
-69.250139332,-13.750139194,"myrcia_neesiana",1
-68.750139334,-13.750139194,"myrcia_neesiana",1
-68.250139336,-13.750139194,"myrcia_neesiana",1
-67.25013934,-13.750139194,"myrcia_neesiana",1
-73.250139316,-14.250139192,"myrcia_neesiana",1
-72.750139318,-14.250139192,"myrcia_neesiana",1
-72.25013932,-14.250139192,"myrcia_neesiana",1
-71.750139322,-14.250139192,"myrcia_neesiana",1
-71.250139324,-14.250139192,"myrcia_neesiana",1
-70.750139326,-14.250139192,"myrcia_neesiana",1
-70.250139328,-14.250139192,"myrcia_neesiana",1
-69.75013933,-14.250139192,"myrcia_neesiana",1
-68.250139336,-14.250139192,"myrcia_neesiana",1
-67.750139338,-14.250139192,"myrcia_neesiana",1
-66.250139344,-14.250139192,"myrcia_neesiana",1
-72.750139318,-14.75013919,"myrcia_neesiana",1
-72.25013932,-14.75013919,"myrcia_neesiana",1
-71.750139322,-14.75013919,"myrcia_neesiana",1
-71.250139324,-14.75013919,"myrcia_neesiana",1
-69.75013933,-14.75013919,"myrcia_neesiana",1
